Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
The Annex,43.66766918333334,-79.4040255,Second Cup,43.66355135916493,-79.40178748741704,Café
The Annex,43.66766918333334,-79.4040255,Second Cup,43.66678408790495,-79.39867310791561,Coffee Shop
The Annex,43.66766918333334,-79.4040255,The Fortunate Fox,43.667587,-79.40084,Pub
The Annex,43.66766918333334,-79.4040255,Kimpton St. George,43.667367535338556,-79.40062654120706,Hotel
The Annex,43.66766918333334,-79.4040255,Monberri,43.66738928369485,-79.40059079791725,Dessert Shop
The Annex,43.66766918333334,-79.4040255,Starbucks,43.66494203791731,-79.40009965496934,Coffee Shop
The Beaches,43.67136354545455,-79.30065681818184,Hogtown Smoke,43.669573021423744,-79.30215071863523,BBQ Joint
The Beaches,43.67136354545455,-79.30065681818184,Kew Gardens,43.66903821389327,-79.29853750338029,Park
The Beaches,43.67136354545455,-79.30065681818184,Buds Coffee Bar,43.66937472977883,-79.30321763920566,Coffee Shop
The Beaches,43.67136354545455,-79.30065681818184,LCBO,43.66999339203174,-79.30038317305332,Liquor Store
The Beaches,43.67136354545455,-79.30065681818184,DAVIDsTEA,43.67016854057715,-79.29949845013677,Tea Room
The Beaches,43.67136354545455,-79.30065681818184,Sunset Grill,43.67021370116725,-79.29965336344807,Diner
The Beaches,43.67136354545455,-79.30065681818184,Kew Gardens Play Park,43.66926676521643,-79.29968375785205,Park
The Beaches,43.67136354545455,-79.30065681818184,The Ten Spot,43.6703404552084,-79.29936300317976,Nail Salon
The Beaches,43.67136354545455,-79.30065681818184,COBS Bread,43.66988072784326,-79.30082792210273,Bakery
The Beaches,43.67136354545455,-79.30065681818184,Bam Breakfast and Bistro,43.6697241195373,-79.30150262403112,Breakfast Spot
The Beaches,43.67136354545455,-79.30065681818184,Beaches International Jazz Festival,43.669992291526,-79.30034809005704,Jazz Club
The Beaches,43.67136354545455,-79.30065681818184,Delina Restaurant,43.6688671759284,-79.3054042721163,Middle Eastern Restaurant
The Beaches,43.67136354545455,-79.30065681818184,Book City (The Beach),43.6694961607799,-79.30270694348468,Bookstore
The Beaches,43.67136354545455,-79.30065681818184,The Stone Lion,43.66957480420492,-79.30248270348919,Pub
The Beaches,43.67136354545455,-79.30065681818184,Coles,43.67045360766755,-79.29809417635019,Bookstore
The Beaches,43.67136354545455,-79.30065681818184,Foodland,43.670477194975255,-79.29808526746528,Supermarket
The Beaches,43.67136354545455,-79.30065681818184,Castro's Lounge,43.671103559068854,-79.29510713657004,Bar
The Beaches,43.67136354545455,-79.30065681818184,Shoppers Drug Mart,43.67008691684522,-79.30049667767842,Pharmacy
The Beaches,43.67136354545455,-79.30065681818184,Sanna's Farmacia,43.670929268214614,-79.29596900939941,Juice Bar
The Beaches,43.67136354545455,-79.30065681818184,The Nutty Chocolatier,43.67056725243875,-79.29759833250185,Chocolate Shop
The Beaches,43.67136354545455,-79.30065681818184,Breakwall,43.66917375191053,-79.30446643981846,BBQ Joint
The Beaches,43.67136354545455,-79.30065681818184,Yumei Sushi,43.67110753520725,-79.29506363969708,Japanese Restaurant
The Beaches,43.67136354545455,-79.30065681818184,Pippins Tea Company,43.670992,-79.29590463638306,Tea Room
The Beaches,43.67136354545455,-79.30065681818184,Subway,43.67101342084174,-79.29551244283176,Sandwich Place
The Beaches,43.67136354545455,-79.30065681818184,Gull & Firkin,43.66939937469408,-79.30274412496787,Pub
The Beaches,43.67136354545455,-79.30065681818184,Tim Hortons,43.67028612527589,-79.29973281919956,Coffee Shop
The Beaches,43.67136354545455,-79.30065681818184,Green Basil,43.67120043400348,-79.29471710812898,Thai Restaurant
The Beaches,43.67136354545455,-79.30065681818184,Pizza Hut,43.670789,-79.29684,Pizza Place
The Beaches,43.67136354545455,-79.30065681818184,Juice and Java,43.67106189021513,-79.29575478082984,Café
The Beaches,43.67136354545455,-79.30065681818184,Bikkuri Japanese Restaurant,43.67071466807068,-79.29695568774969,Japanese Restaurant
The Beaches,43.67136354545455,-79.30065681818184,Starbucks,43.669693,-79.302124,Coffee Shop
The Beaches,43.67136354545455,-79.30065681818184,Gabby's Food & Fuel,43.670809267568956,-79.29665696716665,Bar
The Beaches,43.67136354545455,-79.30065681818184,TD Canada Trust,43.6708434,-79.2979563,Bank
The Beaches,43.67136354545455,-79.30065681818184,Souvlaki Hut,43.671048072091374,-79.29575766112751,Greek Restaurant
The Beaches,43.67136354545455,-79.30065681818184,Lion on the Beach,43.66969945855147,-79.30240540501708,Pub
The Beaches,43.67136354545455,-79.30065681818184,The Salty Dog,43.669943926548086,-79.30089441677708,Restaurant
The Beaches,43.67136354545455,-79.30065681818184,Aki Da Japanese Seafood House,43.669050975420376,-79.30449946579239,Japanese Restaurant
The Beaches,43.67136354545455,-79.30065681818184,Hero Certified Burgers,43.67036012943005,-79.29892366666198,Burger Joint
The Beaches,43.67136354545455,-79.30065681818184,Nando's Flame-Grilled Chicken,43.669827,-79.30183,Fried Chicken Joint
The Beaches,43.67136354545455,-79.30065681818184,Running Room,43.669944483499435,-79.30057461725588,Sporting Goods Shop
The Beaches,43.67136354545455,-79.30065681818184,Green Eggplant,43.670517,-79.29866,Mediterranean Restaurant
The Beaches,43.67136354545455,-79.30065681818184,The Artisans,43.66976,-79.301167,Jewelry Store
The Beaches,43.67136354545455,-79.30065681818184,The Beach Mall,43.66963103508259,-79.30124680867068,Shopping Mall
The Beaches,43.67136354545455,-79.30065681818184,Fiorio Beaches,43.669913,-79.300529,Salon / Barbershop
The Beaches,43.67136354545455,-79.30065681818184,Pizzaville,43.66969367697881,-79.30104700014233,Pizza Place
The Beaches,43.67136354545455,-79.30065681818184,Alex Farm Products (Beaches),43.66968773847534,-79.30166335745092,Cheese Shop
The Beaches,43.67136354545455,-79.30065681818184,Midoco,43.66970469870504,-79.30183540378742,Arts & Crafts Store
The Beaches,43.67136354545455,-79.30065681818184,Honey Bee Restaurant,43.670409,-79.298406,Chinese Restaurant
The Beaches,43.67136354545455,-79.30065681818184,Black's Photography,43.670396,-79.29830052,Camera Store
The Beaches,43.67136354545455,-79.30065681818184,The Thai Grill,43.669585,-79.302048,Thai Restaurant
The Beaches,43.67136354545455,-79.30065681818184,Bell,43.67028510807704,-79.29772577715084,Business Service
The Beaches,43.67136354545455,-79.30065681818184,Rogers,43.67076,-79.29736,Mobile Phone Shop
The Beaches,43.67136354545455,-79.30065681818184,Little Elf House Under A Tree,43.66841881985759,-79.29749185982591,Tree
The Beaches,43.67136354545455,-79.30065681818184,Coffee Time,43.668998,-79.305699,Café
The Bridle Path,43.735339029222224,-79.37492049744444,La Escondida,43.7318373,-79.3723886,Music Venue
The Bridle Path,43.735339029222224,-79.37492049744444,Granite Intersections,43.734920501708984,-79.38105010986328,Snack Place
The Kingsway,43.64509021128571,-79.51074550414286,Azarias,43.64713718897401,-79.51319627029353,Tapas Restaurant
The Kingsway,43.64509021128571,-79.51074550414286,Kingsway Fish & Chips,43.647236,-79.51335,Seafood Restaurant
The Kingsway,43.64509021128571,-79.51074550414286,The Crooked Cue on Bloor,43.64724572225553,-79.5130884597282,Pool Hall
The Kingsway,43.64509021128571,-79.51074550414286,Vibo,43.64741175098659,-79.51008162456107,Italian Restaurant
The Kingsway,43.64509021128571,-79.51074550414286,Creme de la Creme,43.64775285940716,-79.50990378136584,Breakfast Spot
The Kingsway,43.64509021128571,-79.51074550414286,Caffé Demetre,43.64808798157569,-79.50854813200596,Dessert Shop
The Kingsway,43.64509021128571,-79.51074550414286,Monk's Kettle,43.64680589371333,-79.51377460749337,Gastropub
The Kingsway,43.64509021128571,-79.51074550414286,Sempre Pizza Pasta,43.647176739342015,-79.51248511978591,Pizza Place
The Kingsway,43.64509021128571,-79.51074550414286,The Kingsway Theatre,43.647163758673194,-79.51223242079968,Indie Movie Theater
The Kingsway,43.64509021128571,-79.51074550414286,Bake Sale,43.646826935107924,-79.51406576419686,Dessert Shop
The Kingsway,43.64509021128571,-79.51074550414286,Momiji Sushi Bar & Grill,43.647843041892976,-79.50853435479806,Sushi Restaurant
The Kingsway,43.64509021128571,-79.51074550414286,Merlot,43.647685147998615,-79.51040103221865,French Restaurant
The Kingsway,43.64509021128571,-79.51074550414286,LCBO,43.64830547025098,-79.50788144107516,Liquor Store
The Kingsway,43.64509021128571,-79.51074550414286,Magic Spot,43.64783593140486,-79.50914074789482,Burger Joint
The Kingsway,43.64509021128571,-79.51074550414286,La Veranda Osteria,43.64763812741427,-79.5114418356262,Italian Restaurant
The Kingsway,43.64509021128571,-79.51074550414286,Starbucks,43.64667789717045,-79.51413877778366,Coffee Shop
The Kingsway,43.64509021128571,-79.51074550414286,Starbucks,43.64829232178871,-79.5077497137651,Coffee Shop
The Kingsway,43.64509021128571,-79.51074550414286,Green Mango,43.64769770000115,-79.51067655132923,Thai Restaurant
The Kingsway,43.64509021128571,-79.51074550414286,Hot Oven,43.6478909960557,-79.50935274562029,Bakery
The Kingsway,43.64509021128571,-79.51074550414286,Chutneys Fine Indian Cuisine,43.64686,-79.514037,Indian Restaurant
The Kingsway,43.64509021128571,-79.51074550414286,Shoppers Drug Mart,43.647552000898244,-79.51124520968419,Pharmacy
The Kingsway,43.64509021128571,-79.51074550414286,Second Cup,43.647669286723165,-79.51078238102943,Café
The Kingsway,43.64509021128571,-79.51074550414286,Henry VIII Ale House,43.64681818625684,-79.51418864294682,Pub
The Kingsway,43.64509021128571,-79.51074550414286,The Old Sod,43.64829704413176,-79.50764180149628,Pub
The Kingsway,43.64509021128571,-79.51074550414286,Eggsmart,43.647914,-79.507701,Breakfast Spot
The Kingsway,43.64509021128571,-79.51074550414286,TD Canada Trust,43.64807455051582,-79.50916640460491,Bank
The Kingsway,43.64509021128571,-79.51074550414286,Rogers,43.64708,-79.51155,Mobile Phone Shop
The Kingsway,43.64509021128571,-79.51074550414286,Tim Hortons,43.6465794477237,-79.5138528496136,Coffee Shop
The Kingsway,43.64509021128571,-79.51074550414286,Swiss Chalet,43.64781648473772,-79.50836098862833,Restaurant
The Kingsway,43.64509021128571,-79.51074550414286,Just Greek,43.64767648165556,-79.51053321211081,Greek Restaurant
The Kingsway,43.64509021128571,-79.51074550414286,Sushi 2 Go,43.64787495176972,-79.50942661949566,Sushi Restaurant
The Kingsway,43.64509021128571,-79.51074550414286,Youngs Grocery,43.64769987646607,-79.51074051427771,Grocery Store
The Kingsway,43.64509021128571,-79.51074550414286,Vince's Market,43.646193,-79.515962,Grocery Store
The Lakeshore Grounds,43.601324975000004,-79.52168378750002,Mastercard Centre For Hockey Excellence,43.60312610064536,-79.51981785027392,Skating Rink
The Lakeshore Grounds,43.601324975000004,-79.52168378750002,Tatsu's Bread,43.598086267498424,-79.51829563525877,Bakery
The Lakeshore Grounds,43.601324975000004,-79.52168378750002,Ghazale,43.59791047356056,-79.51888402037817,Middle Eastern Restaurant
The Lakeshore Grounds,43.601324975000004,-79.52168378750002,Just Japan,43.59728452312372,-79.521472487427,Sushi Restaurant
The Lakeshore Grounds,43.601324975000004,-79.52168378750002,7-Eleven,43.59734708671594,-79.52285706996918,Convenience Store
The Lakeshore Grounds,43.601324975000004,-79.52168378750002,Pro Teach Baseball,43.60251810692951,-79.52300048548224,Baseball Field
The Lakeshore Grounds,43.601324975000004,-79.52168378750002,Subway,43.59798229256931,-79.51861378485403,Sandwich Place
The Peanut,43.78154158,-79.34911510000002,Shoppers Drug Mart,43.77887797856986,-79.34469666026429,Pharmacy
The Peanut,43.78154158,-79.34911510000002,Fairview Library Theatre,43.779018057023805,-79.34652599431665,Theater
The Peanut,43.78154158,-79.34911510000002,TD Canada Trust,43.777763,-79.345974,Bank
The Peanut,43.78154158,-79.34911510000002,LCBO,43.77895496200283,-79.34504796258686,Liquor Store
The Peanut,43.78154158,-79.34911510000002,Oriole Park,43.78081676843454,-79.35132725701995,Baseball Field
The Peanut,43.78154158,-79.34911510000002,Oriole Arena,43.78244676051861,-79.35181677689381,Skating Rink
The Peanut,43.78154158,-79.34911510000002,Fit For Life,43.77935234078756,-79.35056822110249,Fast Food Restaurant
The Peanut,43.78154158,-79.34911510000002,McDonald's,43.785354595329835,-79.35116275512546,Fast Food Restaurant
The Peanut,43.78154158,-79.34911510000002,Godstone Park,43.784542084005906,-79.3481480651686,Park
The Peanut,43.78154158,-79.34911510000002,Toys Toys Toys,43.7789120874428,-79.34456303829828,Toy / Game Store
The Peanut,43.78154158,-79.34911510000002,Teaopia,43.77874324350523,-79.34451221242404,Tea Room
The Peanut,43.78154158,-79.34911510000002,Druxy's Famous Deli,43.77878702526164,-79.34444702976553,Deli / Bodega
The Peanut,43.78154158,-79.34911510000002,Showcase,43.77877182143177,-79.34431968978073,Gift Shop
The Queensway,43.624242017375,-79.51884156825001,Fat Bastard Burrito Co.,43.62209851449942,-79.521880074884,Burrito Place
The Queensway,43.624242017375,-79.51884156825001,Moksha Yoga Etobicoke,43.622671736892094,-79.51947824768995,Yoga Studio
The Queensway,43.624242017375,-79.51884156825001,Burrito Boyz,43.62179051874228,-79.52260072049648,Burrito Place
The Queensway,43.624242017375,-79.51884156825001,Cineplex Cinemas Queensway & VIP,43.62125133114305,-79.51534632592691,Movie Theater
The Queensway,43.624242017375,-79.51884156825001,K & B Sushi,43.622269,-79.522485,Sushi Restaurant
The Queensway,43.624242017375,-79.51884156825001,Shawarma Grill Express,43.62176016357076,-79.52253946724997,Middle Eastern Restaurant
The Queensway,43.624242017375,-79.51884156825001,Montana's Cookhouse,43.623085521513296,-79.5158279182359,BBQ Joint
The Queensway,43.624242017375,-79.51884156825001,Milestones,43.623225482301336,-79.51537182534477,American Restaurant
The Queensway,43.624242017375,-79.51884156825001,LCBO,43.623196378765826,-79.51800475603498,Liquor Store
The Queensway,43.624242017375,-79.51884156825001,Tim Hortons,43.6236706,-79.5156741,Coffee Shop
The Queensway,43.624242017375,-79.51884156825001,Kelseys,43.622965273725264,-79.5165715333566,American Restaurant
The Queensway,43.624242017375,-79.51884156825001,Tim Hortons,43.6209,-79.51534,Coffee Shop
The Queensway,43.624242017375,-79.51884156825001,Buon Giorno Cafe,43.622800844853096,-79.51932211796309,Italian Restaurant
The Queensway,43.624242017375,-79.51884156825001,Aren't We Naughty,43.62293277845617,-79.51853451871062,Adult Boutique
The Queensway,43.624242017375,-79.51884156825001,Mr. Sub,43.622458,-79.521088,Sandwich Place
The Queensway,43.624242017375,-79.51884156825001,Appalachia BBQ,43.624034279834504,-79.51407881550968,BBQ Joint
The Queensway,43.624242017375,-79.51884156825001,Mandarin Buffet,43.62135152741514,-79.52301534553732,Buffet
Thistletown,43.73558666666668,-79.56163000000002,Drupati's Doubles & Roti Shop,43.73622193506543,-79.56347091954379,Caribbean Restaurant
Thistletown,43.73558666666668,-79.56163000000002,Shoppers Drug Mart,43.73536131045114,-79.5602205068068,Pharmacy
Thistletown,43.73558666666668,-79.56163000000002,Dairy Queen,43.73623241974099,-79.56530906640637,Fast Food Restaurant
Thistletown,43.73558666666668,-79.56163000000002,TD Canada Trust,43.7366023,-79.5623794,Bank
Thistletown,43.73558666666668,-79.56163000000002,Rajdhani Sweets & Restaurant,43.738409332720884,-79.56624585320077,Indian Restaurant
Thistletown,43.73558666666668,-79.56163000000002,Roti-Roti Family Restaurant,43.73624095343682,-79.56353138707921,Caribbean Restaurant
Thistletown,43.73558666666668,-79.56163000000002,Madras Dosa Hut,43.7371563782527,-79.56645986088876,Indian Restaurant
Thistletown,43.73558666666668,-79.56163000000002,Pizza Pizza,43.73661915057897,-79.56459962336204,Pizza Place
Thistletown,43.73558666666668,-79.56163000000002,Food Basics,43.73504483574154,-79.55991319245892,Supermarket
Thistletown,43.73558666666668,-79.56163000000002,Tim Hortons,43.73788121336188,-79.56689089536667,Coffee Shop
Thistletown,43.73558666666668,-79.56163000000002,Brar Pakwan,43.73808211197717,-79.56603733231371,Indian Restaurant
Thistletown,43.73558666666668,-79.56163000000002,Golden Joy,43.73500660231336,-79.55961685263955,Asian Restaurant
Thistletown,43.73558666666668,-79.56163000000002,Lemongrass,43.734485082983205,-79.55998453338229,Thai Restaurant
Thorncliffe Park,43.7059058,-79.3466664,Costco Wholesale,43.70705091308799,-79.3480933503406,Warehouse Store
Thorncliffe Park,43.7059058,-79.3466664,Bamiyan Kabob,43.70782435998825,-79.34344628586337,Afghan Restaurant
Thorncliffe Park,43.7059058,-79.3466664,Iqbal Kebab & Sweet Centre,43.705923230061344,-79.35152127765924,Indian Restaurant
Thorncliffe Park,43.7059058,-79.3466664,Pasha Authentic Turkish Cuisine,43.708239752282864,-79.34269885561817,Turkish Restaurant
Thorncliffe Park,43.7059058,-79.3466664,Shoppers Drug Mart,43.70620905709154,-79.34669185112756,Pharmacy
Thorncliffe Park,43.7059058,-79.3466664,Bikram Yoga East York,43.70545001006983,-79.35144826217264,Yoga Studio
Thorncliffe Park,43.7059058,-79.3466664,Hero Certified Burgers,43.70551137025456,-79.34706447492002,Burger Joint
Thorncliffe Park,43.7059058,-79.3466664,Faley Restaurant,43.70811251975841,-79.34357902389091,Indian Restaurant
Thorncliffe Park,43.7059058,-79.3466664,Starbucks,43.707947,-79.34252,Coffee Shop
Thorncliffe Park,43.7059058,-79.3466664,Hakka Garden,43.704578351261326,-79.34977027417523,Indian Restaurant
Thorncliffe Park,43.7059058,-79.3466664,Subway,43.704627625493806,-79.34966067001598,Sandwich Place
Thorncliffe Park,43.7059058,-79.3466664,Iqbal foods,43.70575095291481,-79.35205378554073,Grocery Store
Thorncliffe Park,43.7059058,-79.3466664,Pizza Pizza,43.705564293137044,-79.34713894303022,Pizza Place
Thorncliffe Park,43.7059058,-79.3466664,TD Canada Trust,43.7063562,-79.3456426,Bank
Thorncliffe Park,43.7059058,-79.3466664,Tim Hortons,43.7050898,-79.3505453,Coffee Shop
Thorncliffe Park,43.7059058,-79.3466664,Swiss Chalet,43.707537822614576,-79.34374277950216,Restaurant
Thorncliffe Park,43.7059058,-79.3466664,Food Basics,43.7053872932289,-79.34733754588716,Supermarket
Thorncliffe Park,43.7059058,-79.3466664,Afghan Cuisine,43.7080751573203,-79.34298516936218,Afghan Restaurant
Thorncliffe Park,43.7059058,-79.3466664,LCBO,43.706700447882305,-79.34501827004178,Liquor Store
Thorncliffe Park,43.7059058,-79.3466664,Quiznos,43.705887244788975,-79.34702342783567,Sandwich Place
Thorncliffe Park,43.7059058,-79.3466664,TTC Bus #100 Flemingdon Park,43.70677140337971,-79.34658765792847,Bus Line
Thorncliffe Park,43.7059058,-79.3466664,Dollarama,43.705652296512866,-79.34631347620243,Discount Store
Thorncliffe Park,43.7059058,-79.3466664,Popeyes Louisiana Kitchen,43.7078089496658,-79.34304867541769,Fried Chicken Joint
Thorncliffe Park,43.7059058,-79.3466664,Anatolian's Turkish Restaurant,43.708056671215886,-79.34263647483004,Turkish Restaurant
Thorncliffe Park,43.7059058,-79.3466664,Mayfair Homes,43.70556,-79.35054,Housing Development
Thorncliffe Park,43.7059058,-79.3466664,Cross Fit Quantum,43.70688280775818,-79.35081900071673,Gym / Fitness Center
Thorncliffe Park,43.7059058,-79.3466664,R.V. Burgess Park,43.70347968699246,-79.34331856560732,Park
Thorncrest Village,43.66242,-79.53116,Java Joe's Village Cafe,43.662460906352436,-79.53205381416235,Café
Thorncrest Village,43.66242,-79.53116,TD Canada Trust,43.6626585,-79.53186,Bank
Thorncrest Village,43.66242,-79.53116,Shoppers Drug Mart,43.66318130493164,-79.53173065185547,Pharmacy
Thorncrest Village,43.66242,-79.53116,Foodland,43.663031504613876,-79.53192186442134,Grocery Store
Thorncrest Village,43.66242,-79.53116,Thorncrest Plaza,43.66261966170492,-79.53214635053152,Shopping Mall
Thorncrest Village,43.66242,-79.53116,Thorncrest Drug Store,43.66298764333833,-79.53181698355863,Pharmacy
Thorncrest Village,43.66242,-79.53116,Humber Valley Village Baseball Diamond,43.66436873700721,-79.52699711075917,Baseball Field
Thornlea,43.80325139999999,-79.396314,Bread and butter,43.80350156987336,-79.39622582773664,Deli / Bodega
Thornlea,43.80325139999999,-79.396314,Debell,43.80032145846568,-79.39727067947388,Park
Thornlea,43.80325139999999,-79.396314,Woodhill Garden Centre,43.804493561562836,-79.39195411456235,Garden Center
Todmorden Village,43.69437076,-79.344758,Fresh from the Farm (Amish & Mennonite Meats),43.69333116755566,-79.34257376620852,Gourmet Shop
Todmorden Village,43.69437076,-79.344758,Select Bakery,43.69410780356072,-79.34279334551296,Bakery
Todmorden Village,43.69437076,-79.344758,The Ritz Restaurant,43.69181205999497,-79.3421085652764,Breakfast Spot
Todmorden Village,43.69437076,-79.344758,Greek Grill,43.69352294798757,-79.35023619963555,Greek Restaurant
Todmorden Village,43.69437076,-79.344758,The Beer Store,43.6942665,-79.3429256,Beer Store
Todmorden Village,43.69437076,-79.344758,O'Connor Station,43.69347180078107,-79.34963379096611,Restaurant
Todmorden Village,43.69437076,-79.344758,7-Eleven,43.69524141704638,-79.34289693832397,Convenience Store
Todmorden Village,43.69437076,-79.344758,The Wally,43.69463196213907,-79.34310930909568,Pub
Todmorden Village,43.69437076,-79.344758,TTC Bus #56 Leaside,43.69449800016522,-79.34299205360041,Bus Line
Todmorden Village,43.69437076,-79.344758,Captain John's Fish & Chips,43.69334800579394,-79.34241644447944,Fish & Chips Shop
Todmorden Village,43.69437076,-79.344758,Leslieville Cheese Market & Fine Foods,43.692423524707316,-79.34244394830175,Cheese Shop
Todmorden Village,43.69437076,-79.344758,Shoppers Drug Mart,43.6940716142249,-79.34857159700834,Pharmacy
Todmorden Village,43.69437076,-79.344758,Chopsticks King,43.69361477837792,-79.34890162048012,Chinese Restaurant
Todmorden Village,43.69437076,-79.344758,Royal Canadian Legion,43.69257,-79.34968,Bar
Todmorden Village,43.69437076,-79.344758,Filo,43.69347,-79.3503,Greek Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Equinox Bay Street,43.64809974034856,-79.37998869411526,Gym
Toronto Centre,43.64960416,-79.37966600000001,Dineen Coffee,43.650497,-79.378765,Café
Toronto Centre,43.64960416,-79.37966600000001,Mos Mos Coffee,43.64815919753501,-79.37874450467258,Café
Toronto Centre,43.64960416,-79.37966600000001,Pilot Coffee Roasters,43.648835391245896,-79.3809358125033,Coffee Shop
Toronto Centre,43.64960416,-79.37966600000001,GoodLife Fitness Toronto 137 Yonge Street,43.65113563166627,-79.37879687835455,Gym
Toronto Centre,43.64960416,-79.37966600000001,Richmond Station,43.65156872562108,-79.37926594000328,American Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Beerbistro,43.64941904378835,-79.37723726034164,Gastropub
Toronto Centre,43.64960416,-79.37966600000001,John & Sons Oyster House,43.65065642537144,-79.38161285228475,Seafood Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Cactus Club Cafe,43.6495520142626,-79.38167072512041,American Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Adelaide Club Toronto,43.64927944291712,-79.38192123284551,Gym / Fitness Center
Toronto Centre,43.64960416,-79.37966600000001,The Chase,43.650951982093595,-79.37942201983014,New American Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Canoe,43.647452066183476,-79.38132001815676,Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Walrus Pub & Beer Hall,43.64737470920577,-79.37951515363918,Pub
Toronto Centre,43.64960416,-79.37966600000001,King Taps,43.648475974183,-79.38205778358744,Gastropub
Toronto Centre,43.64960416,-79.37966600000001,Brick Street Bakery,43.6488151631615,-79.38060468610949,Bakery
Toronto Centre,43.64960416,-79.37966600000001,Craft Beer Market,43.6498722789121,-79.37839828995996,Beer Bar
Toronto Centre,43.64960416,-79.37966600000001,Café Plenty,43.6491179354577,-79.37831288380438,Café
Toronto Centre,43.64960416,-79.37966600000001,Boxcar Social Temperance,43.65055725249405,-79.38195634640063,Bar
Toronto Centre,43.64960416,-79.37966600000001,Maman,43.64830873804684,-79.38225333898805,Café
Toronto Centre,43.64960416,-79.37966600000001,deKEFIR,43.65043319523819,-79.37939324949957,Ice Cream Shop
Toronto Centre,43.64960416,-79.37966600000001,Dineen @CommerceCourt,43.648250543365556,-79.38012728220869,Coffee Shop
Toronto Centre,43.64960416,-79.37966600000001,Starbucks,43.650420650855466,-79.37820212176874,Coffee Shop
Toronto Centre,43.64960416,-79.37966600000001,Sud Forno,43.65093965733832,-79.37904545824371,Bakery
Toronto Centre,43.64960416,-79.37966600000001,Design Exchange,43.64797219581623,-79.38010382588462,Art Gallery
Toronto Centre,43.64960416,-79.37966600000001,Pumpernickel's Deli,43.64883150054619,-79.38197006345457,Deli / Bodega
Toronto Centre,43.64960416,-79.37966600000001,Kupfert & Kim (First Canadian Place),43.64854659465186,-79.38162406470161,Gluten-free Restaurant
Toronto Centre,43.64960416,-79.37966600000001,The Gabardine,43.65098801064232,-79.38122513218154,American Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Hy's Steakhouse,43.649504756476944,-79.38291850488223,Steakhouse
Toronto Centre,43.64960416,-79.37966600000001,Starbucks,43.649385825065345,-79.37809348357672,Coffee Shop
Toronto Centre,43.64960416,-79.37966600000001,Cosmopolitan Toronto Centre Hotel & Spa,43.64906432957466,-79.37759759701125,Hotel
Toronto Centre,43.64960416,-79.37966600000001,Ki Modern Japanese + Bar,43.647167,-79.379608,Japanese Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Movenpick Cafe,43.647686808930885,-79.3772953884033,Café
Toronto Centre,43.64960416,-79.37966600000001,Leña,43.65175078455427,-79.37902076748435,Latin American Restaurant
Toronto Centre,43.64960416,-79.37966600000001,The Adelaide Hotel Toronto,43.6498312,-79.3801639,Hotel
Toronto Centre,43.64960416,-79.37966600000001,Cambridge Suites Toronto,43.65183649475983,-79.37810738045548,Hotel
Toronto Centre,43.64960416,-79.37966600000001,Hudson's Bay,43.652039815876805,-79.38039146122816,Department Store
Toronto Centre,43.64960416,-79.37966600000001,Petit Four Bakery,43.647743692587085,-79.37958814250598,Sandwich Place
Toronto Centre,43.64960416,-79.37966600000001,Hockey Hall Of Fame (Hockey Hall of Fame),43.646974451431056,-79.37732323942681,Museum
Toronto Centre,43.64960416,-79.37966600000001,Sunset Grill,43.65166162378037,-79.3790751303271,Breakfast Spot
Toronto Centre,43.64960416,-79.37966600000001,The Omni King Edward Hotel,43.64919051601911,-79.37600612640387,Hotel
Toronto Centre,43.64960416,-79.37966600000001,Reds Wine Tavern,43.64957038171473,-79.38212873483711,Gastropub
Toronto Centre,43.64960416,-79.37966600000001,Assembly Chef's Hall,43.650578865093934,-79.3834119303614,Food Court
Toronto Centre,43.64960416,-79.37966600000001,Olly Fresco's,43.646912231909276,-79.37959661696463,Deli / Bodega
Toronto Centre,43.64960416,-79.37966600000001,The Keg Steakhouse & Bar,43.649937252985254,-79.38419604942506,Steakhouse
Toronto Centre,43.64960416,-79.37966600000001,Old City Hall,43.652008800876125,-79.3817442232328,Monument / Landmark
Toronto Centre,43.64960416,-79.37966600000001,Terroni,43.650927,-79.375602,Italian Restaurant
Toronto Centre,43.64960416,-79.37966600000001,iQ Food Co. (First Canadian Place),43.64835708519922,-79.38219241858727,Salad Place
Toronto Centre,43.64960416,-79.37966600000001,Hogtown Smoke,43.64928693557788,-79.37468932637938,Food Truck
Toronto Centre,43.64960416,-79.37966600000001,Indigospirit,43.64834987590252,-79.38034747310336,Bookstore
Toronto Centre,43.64960416,-79.37966600000001,Bymark,43.647217284018005,-79.38125188166379,Restaurant
Toronto Centre,43.64960416,-79.37966600000001,John & Sons Oyster House,43.65060229830571,-79.38155510682869,Seafood Restaurant
Toronto Centre,43.64960416,-79.37966600000001,NAMI,43.650853361785124,-79.37588746641697,Japanese Restaurant
Toronto Centre,43.64960416,-79.37966600000001,Sweet Lulu,43.65055650489936,-79.38117543224395,Asian Restaurant
